startdate, enddate, title, description, importance, link, icon, image, date_display, low threshold, high threshold, y_position
"1984-11-29 15:49:00","1984-11-29 15:49:00","29-11-1984: la guerra que no fue...","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1v9etSFHMo0x4RFQLMmJyQ4eYj4mbYZpL/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":""600"",""height"":""600""}","da","1","100","0",""
"1984-12-28 08:46:00","1984-12-28 08:46:00","28-12-1984 Acuerdo con el FMI que financia 91% de las necesidades de Argentina","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1985-01-01 07:45:00","1985-01-01 07:45:00","Enero 1985: Documento de Sourrouille","<p></p>","55","","shapes/triangle_gray.png","","mo","1","100","0",""
"1985-01-01 09:10:00","1985-01-01 09:10:00","1985 a 1989: &#34;Lineamientos de una estrategia de crecimiento económico&#34; de Sourrouille","<p></p>","55","","shapes/triangle_gray.png","","ye","1","100","0",""
"1985-01-01 09:10:00","1985-01-01 09:10:00","Recesión de 1985","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1985-01-01 12:30:00","1985-01-01 12:30:00","1985: R. Reagan presidente EE.UU.; Secretario de Estado: James Baker","<p></p>","55","","shapes/triangle_gray.png","","ye","1","100","0",""
"1985-02-19 22:08:00","1985-02-19 22:08:00","19-02-85 Ministro de Economía Juan Vitale Sourrouille (hasta 30-03-89)","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
"1985-03-01 09:10:00","1985-03-01 09:10:00","Mar 1985: Plan Houston","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1985-04-02 01:20:00","1985-04-02 01:20:00","Abr 1985: Implementación Perestroika y Glasnot (duran hasta 1991)","<p></p>","60","[{""url"":""https://drive.google.com/open?id=1SY__raUoyzmue31dJ-VmsPspHK4rAJ4Z"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","mo","1","100","0",""
"1985-05-01 07:54:00","1985-05-01 07:54:00","1985: Interrupción en expansión de agricultura pamepana. Repunta en 1988","<p></p>","55","","shapes/triangle_gray.png","","ye","1","100","0",""
"1985-06-12 08:39:00","1985-06-12 08:39:00","12-06-1985: Congelamiento de precios (medida del Plan Austral)","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1985-06-15 01:42:00","1985-06-15 01:42:00","14 Jun 1985 - Implementación Plan Austral (hasta 1988)","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1GTPc-7whMVZQwZWRgiZy4crJc7FnA6jH/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","mo","1","100","0",""
"1985-07-01 09:10:00","1985-07-01 09:10:00","Jul 1985: Alfonsín declara &#34;economía de guerra&#34;","<p></p>","50","[{""url"":""https://drive.google.com/open?id=13ZjWfQzba6bxwPZpvfHk1Dn-mSiTFHWI"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","mo","1","100","0",""
"1985-08-06 02:57:00","1985-08-06 02:57:00","5-08-1985 y 24-04-1987: 2 decretos para reglamentar la Ley de Hidrocarburos (de 1967) e implementar Plan Houston","<p></p>","60","[{""url"":""https://drive.google.com/open?id=1Ubq9lVc65dd1vuOb20CDHfSa-3EJFF9U"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1985-10-01 09:10:00","1985-10-01 09:10:00","Oct 1985: Triunfo electoral UCR","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1986-04-04 09:10:00","1986-04-04 09:10:00","04-04-1986: Anuncio correcciones al programa de ajuste","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1986-04-05 03:24:00","1986-04-05 03:24:00","4 Abril 86: Correciones al programa del Plan Austral","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1986-04-26 11:23:00","1986-04-26 11:23:00","26-04-1986: Chernobyl","<p></p>","55","[{""url"":""https://drive.google.com/file/d/1v9etSFHMo0x4RFQLMmJyQ4eYj4mbYZpL/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1986-04-26 18:19:00","1986-04-26 18:19:00","26-04-1986: accidente de Chernobyl BIS","<p></p>","60","[{""url"":""https://drive.google.com/file/d/1e75dfWaHfCGYKNyTnodsNehKRmvr1VGL/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1986-07-01 07:54:00","1986-07-01 07:54:00","Julio 1986: Programa de Integración y Cooperación Económica con el Brasil","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1986-11-02 04:49:00","1986-11-02 04:49:00","Nov 1986: Creación del &#34;Directorio de Empresas Públicas&#34;","<p></p>","55","","shapes/triangle_gray.png","","mo","1","100","0",""
"1987-01-01 07:54:00","1987-01-01 07:54:00","1987: Reestablecimiento negociaciones paritarias libres","<p></p>","50","","shapes/triangle_gray.png","","ye","1","100","0",""
"1987-01-01 09:10:00","1987-01-01 09:10:00","Comienzos 1987: Salto hacia arriba en el déficit fiscal","<p></p>","50","","shapes/triangle_gray.png","","ye","1","100","0",""
"1987-01-01 22:53:00","1987-01-01 22:53:00","1987: Reestructuración de la Deuda Externa","<p></p>","55","","shapes/triangle_gray.png","","ye","1","100","0",""
"1987-02-01 09:10:00","1987-02-01 09:10:00","Feb 1987: Congelamiento de precios y salarios","<p></p>","55","","shapes/triangle_gray.png","","mo","1","100","0",""
"1987-02-02 01:00:00","1987-02-02 01:00:00","Feb 1987: Brazil rechaza lo pedido por el FMI en el Plan Baker y declara una virtual moratoria","<p></p>","55","","shapes/triangle_gray.png","","mo","1","100","0",""
"1987-10-02 04:49:00","1987-10-02 04:49:00","fines 1987: Ley de negociaciones paritarias libres","<p></p>","55","","shapes/triangle_gray.png","","mo","1","100","0",""
"1987-10-19 15:34:00","1987-10-19 15:34:00","19-10-1987: Crisis Bursátil Wall Street","<p></p>","60","[{""url"":""https://drive.google.com/open?id=1GRelqSy7pgGbwC1cGnMmuukhm2yeKcht"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1987-10-21 15:34:00","1987-10-21 15:34:00","21 oct 1987: Crísis Bursátil en Wall Street","<p></p>","55","[{""url"":""https://drive.google.com/open?id=1O-QzdSPjAxDpjlqJtt5EmJjWN0IJw8e4"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","da","1","100","0",""
"1988-01-01 09:10:00","1988-01-01 09:10:00","Comienzos 1988: Aprobación de Paquete de Leyes Laborales y convocatoria para Convenciones Colectivas de Trabajo","<p></p>","55","","shapes/triangle_gray.png","","ye","1","100","0",""
"1988-01-01 09:10:00","1988-01-01 09:10:00","Comienzos 1988: Agotamiento de las reservas de divisas del Banco Central","<p></p>","55","","shapes/triangle_gray.png","","ye","1","100","0",""
"1988-01-01 15:07:00","1988-01-01 15:07:00","1988: Rebrote inflacionario - (agosto) Plan Primavera","<p></p>","60","","shapes/triangle_gray.png","","ye","1","100","0",""
"1988-08-02 04:49:00","1988-08-02 04:49:00","Agosto 1988: Acuerdo antiinflacionario (hasta febrero 1989)","<p></p>","55","","shapes/triangle_gray.png","","mo","1","100","0",""
"1988-08-02 04:49:00","1988-08-02 04:49:00","Agosto 1988: Acuerdo antiinflacionario por Plan Primavera (hasta febrero 1989)","<p></p>","55","","shapes/triangle_gray.png","","mo","1","100","0",""
"1989-01-01 05:27:00","1989-01-01 05:27:00","Enero 1989: Inicio de saqueos","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1989-01-01 07:54:00","1989-01-01 07:54:00","Enero 1989: Corrida Especulativa contra el Austral","<p></p>","55","","shapes/triangle_gray.png","","mo","1","100","0",""
"1989-01-01 20:07:00","1989-01-01 20:07:00","Acuerdos con el FMI en 1989. 1991, 92, 96, 98, 200 y 2001","<p></p>","55","","shapes/triangle_gray.png","","ye","1","100","0",""
"1989-01-02 04:20:00","1989-01-02 04:20:00","1989-1990:virtual quiebra del Estado","<p></p>","55","","shapes/triangle_gray.png","","ye","1","100","0",""
"1989-01-02 04:49:00","1989-01-02 04:49:00","Enero 1989: Corrida contra el Austral, venta de RI para frenarla","<p></p>","50","","shapes/triangle_gray.png","","mo","1","100","0",""
"1989-02-01 07:54:00","1989-02-01 07:54:00","Comienzos 1989: Banco Mundial suspende los desembolsos prometidos","<p></p>","50","","shapes/triangle_gray.png","","ye","1","100","0",""
"1989-02-02 04:49:00","1989-02-02 04:49:00","Febrero 1989 &#34;Golpe de mercado&#34; contra el gobierno - tipo de cambio nominal se multiplicó por 8 (Hasta Mayo)","<p></p>","55","","shapes/triangle_gray.png","","mo","1","100","0",""
"1989-02-06 07:54:00","1989-02-06 07:54:00","06-02-1989: Reorganizacíón del Mercado Cambiario","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1989-02-06 15:36:00","1989-02-06 15:36:00","Revoluciones de 1989","<p>Llevan al derrocamiento de los estados socialistas y a la consolidación del capitalismo, junto con la disolución de la URSS en 1991. Comienzan en Polonia y luego se extiende por toda Europa central y oriental.</p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1989-02-07 04:49:00","1989-02-07 04:49:00","06-02-1989: Reorganización del mercado cambiario","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1989-03-02 00:24:00","1989-03-02 00:24:00","Marzo 1989: Pres. EE.UU. G. Bush; Secretario del Tesoro: Nicholas Brady","<p></p>","55","","shapes/triangle_gray.png","","mo","1","100","0",""
"1989-03-02 01:00:00","1989-03-02 01:00:00","Marzo 1989: Plan Brady para América Latina","<p></p>","55","[{""url"":""https://drive.google.com/file/d/1Tr17tsxAEPxhRzrAf_JWWjvJtX-gSFy4/view?usp=sharing"",""label"":""InformaciÃ³n""}]","shapes/triangle_gray.png","{""src"":""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"",""display_class"":""inline"",""scale"":""8"",""width"":0,""height"":0}","mo","1","100","0",""
"1989-04-01 20:31:00","1989-04-01 20:31:00","Abril 1989: Hiperinflación-enero 1990: Plan Bonex","<p></p>","60","","shapes/triangle_gray.png","","mo","1","100","0",""
"1989-04-05 04:39:00","1989-04-05 04:39:00","04-04-89 Ministro de Economía Juan Carlos Pugliese (hasta 26-05-89)","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
"1989-05-27 19:45:00","1989-05-27 19:45:00","27-05-89 Ministro de Economía Jesús Rodríguez (hasta 08-07-1989)","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
"1989-05-31 01:02:00","1989-05-31 01:02:00","30-05-1989: Plan Bunge y Born (Plan BB)","<p></p>","60","","shapes/triangle_gray.png","","da","1","100","0",""
"1989-07-01 07:54:00","1989-07-01 07:54:00","1989: Indulto a militares comprometidos en violación de derechos humanos","<p></p>","50","","shapes/triangle_gray.png","","da","1","100","0",""
"1989-07-08 15:36:00","1989-07-08 15:36:00","08-07-89 Primera presidencia Carlos Saúl Menem","<p></p>","75","","shapes/triangle_gray.png","","da","1","100","0",""
"1989-07-08 19:45:00","1989-07-08 19:45:00","08-07-89 Ministro de Economía Miguel Roig (hasta 15-07-89)","<p></p>","55","","shapes/triangle_gray.png","","da","1","100","0",""
