startdate,enddate,title,description,importance,link,icon,image,date_display,"low threshold","high threshold",y_position
"1999-01-01 12:00:00","1999-01-01 12:00:00","1999: Crisis económica en Brasil. Devaluación del Real",<p></p>,50,,shapes/triangle_gray.png,,ye,1,100,0,
"1999-01-01 12:00:00","1999-01-01 12:00:00","Durante 1999: apreciación del dólar y del peso, frente a otras monedas",<p></p>,55,,shapes/triangle_gray.png,,ye,1,100,0,
"1999-01-01 12:00:00","1999-01-01 12:00:00","01-01-1999: creación del Euro como unidad de cuenta. Fijación paridades entre países UE",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"1999-02-02 12:00:00","1999-02-02 12:00:00","02-02-1999: Presidente de Venezuela Hugo Chávez (hasta 05-03-2013)",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"1999-02-04 12:00:00","1999-02-04 12:00:00","4-2-1999: Plan Colombia",<p></p>,60,,shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"1999-08-31 12:00:00","1999-08-31 12:00:00","31-08-1999: Accidente de Lapa en Aeropuerto Jorge Newbery",<p></p>,60,"[{""""url"""":""""https://drive.google.com/open?id=1ptMeY9iehdP2hcTBB4su-oAFe6i6-hHQ"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"1999-10-24 12:00:00","1999-10-24 12:00:00","24-10-1999: triunfo electoral de Fernando De la Rúa",<p></p>,60,"[{""""url"""":""""https://drive.google.com/file/d/1Px31hwyD5kyXhdkU89rvZYA8YKWdBy9A/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"1999-12-01 12:00:00","1999-12-01 12:00:00","1999: tasas de crecimiento negativas",<p></p>,50,,shapes/triangle_gray.png,,ye,1,100,0,
"1999-12-03 12:00:00","1999-12-03 12:00:00","03-12-1999 Levantamiento Carapintadas",<p></p>,55,,shapes/triangle_gray.png,,da,1,100,0,
"1999-12-10 12:00:00","1999-12-10 12:00:00","10-12-99 Presidencia Fernando de la Rúa",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"2000-04-26 15:47:00","2000-04-26 15:47:00","26-04-2000: Ley &#34;Banelco&#34; de reforma laboral",<p></p>,60,"[{""""url"""":""""https://drive.google.com/file/d/1mWcmqCOaHK-e9XMykacabLvdi5ONgS9t/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2000-05-29 15:47:00","2000-05-29 15:47:00","29-05-2000: se promulgó la ley de reforma laboral (Ley &#34;Banelco&#34;)",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"2000-07-01 15:47:00","2000-07-01 15:47:00","2º Sem-2000: comienza recesión en EEUU",<p></p>,60,,shapes/triangle_gray.png,,mo,1,100,0,
"2000-08-01 15:47:00","2000-08-01 15:47:00","Ago-2000: inicio del &#34;Plan Colombia&#34;, entre EEUU y Colombia (diseñado por presidente Pastrana). Asume la presidencia A. Uribe",<p></p>,55,,shapes/triangle_gray.png,,mo,1,100,0,
"2000-10-05 15:47:00","2000-10-05 15:47:00","05-10-2000: De la Rúa ascendió a los operadores políticos de la ley &#34;Banelco&#34; (en lugar de apartarlos del gobierno)",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"2000-10-06 15:47:00","2000-10-06 15:47:00","06-10-2000: renunció el Vicepresidente Carlos &#34;Chacho&#34; Álvarez (escándalo Ley &#34;Banelco&#34;)",<p></p>,60,"[{""""url"""":""""https://drive.google.com/file/d/1yeovCT0L320uFaz_oSqTeAYusZxAPIDu/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
