startdate, enddate, title, description, importance, link, icon, image, date_display, low threshold, high threshold, y_position
"1941-07-01 06:27:00","1941-07-01 06:27:00","Dirección General de Fabricaciones Militares","<p></p>","50","[{""url"":""https://drive.google.com/open?id=0B8EJMhrdDQ3mR1Q3UE5RRXcyVkk"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Fabricaciones_Militares.svg/1200px-Fabricaciones_Militares.svg.png"",""display_class"":""inline"",""scale"":""5"",""width"":""1200"",""height"":""1200""}","da","1","100","0",""
"1942-07-01 21:22:00","1942-07-01 21:22:00","Acindar","<p></p>","50","[{""url"":""https://drive.google.com/open?id=19Buev3GfguiVSgTuzwRy6ZBMHfsgCQhF"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""http://www.acindar.com.ar/wp-content/uploads/2018/11/Acindar-Logo.png"",""display_class"":""inline"",""scale"":""10"",""width"":""877"",""height"":""336""}","da","1","100","0",""
"1942-08-03 18:09:00","1942-08-03 18:09:00","Coca-Cola","<p>Llegada de Coca-Cola a Argentina</p>","50","[{""url"":""https://drive.google.com/open?id=0B8EJMhrdDQ3mcVUwcEZKOFhOakE"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Coca-Cola_logo.svg/1280px-Coca-Cola_logo.svg.png"",""display_class"":""inline"",""scale"":""7"",""width"":""1280"",""height"":""425""}","da","1","100","0",""
"1943-01-23 19:39:00","1943-01-23 19:39:00","Altos Hornos Zapla","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1SXIhpEwbJjLWVBdNtiHfAB6M6Cse48D2"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://s3.amazonaws.com/timeglider_user/piaggiomac81524f532e/1563736356.jpg"",""display_class"":""inline"",""scale"":""15"",""width"":""400"",""height"":""400""}","da","1","100","0",""
"1945-06-16 11:50:00","1945-06-16 11:50:00","Guaymallén","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1AqwEYSr8ZgOfZ3XtptzJQkEo5T_opLMv"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/f/f0/Guaymallen_logo.png"",""display_class"":""inline"",""scale"":""30"",""width"":""307"",""height"":""87""}","da","1","100","0",""
"1945-07-02 00:29:00","1945-07-02 00:29:00","Techint","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1SH6LMpkDWgh5jWa_RDmvP0dvLO9nGY7c"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Techint_Logo.svg/245px-Techint_Logo.svg.png"",""display_class"":""inline"",""scale"":""30"",""width"":""245"",""height"":""324""}","da","1","100","0",""
"1946-07-01 13:31:00","1946-07-01 13:31:00","Entel (2)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1wmTFKFhHsJHCTC8LG2CSkGme7if4eyvt"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1946-07-01 17:23:00","1946-07-01 17:23:00","Gas del Estado","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1w_tpMjqr1RRs4sKd4UP0z7ehgqp2o65k"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Gas_del_Estado.svg/1200px-Gas_del_Estado.svg.png"",""display_class"":""inline"",""scale"":""5"",""width"":""1200"",""height"":""1200""}","da","1","100","0",""
"1946-07-02 03:59:00","1946-07-02 03:59:00","Entel (1)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=0B7iXzGtHLjVvUUZOblJUTjg1M0E"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""http://www.entel.pe/wp-content/uploads/2018/01/Enteeeeel.jpg"",""display_class"":""inline"",""scale"":""12"",""width"":""930"",""height"":""428""}","da","1","100","0",""
"1948-07-01 23:07:00","1948-07-01 23:07:00","Havanna (1)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1LEwYd_qyKJ0aGmEXjJeNWVDMAFlqZeIK"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://static.wixstatic.com/media/54f547_544f42c7bc6442f0815c21abae71dd4e~mv2.jpg"",""display_class"":""inline"",""scale"":""20"",""width"":""430"",""height"":""280""}","da","1","100","0",""
"1948-07-02 03:03:00","1948-07-02 03:03:00","Havanna (2)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1OdG3vmdiPnNOL_Zjo-TinXCEe01WUuMC"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1949-05-14 05:28:00","1949-05-14 05:28:00","Aerolíneas Argentinas (3)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1kBAuj3aDWLTH0uiqIEYsxxfdta3LLcQ2"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1949-05-14 12:00:00","1949-05-14 12:00:00","Aerolíneas Argentinas (1)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=0B8EJMhrdDQ3md0VDektWUEZTZGM"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://www.aeropuertos.net/imagenes/Aerolineas-Argentinas-logo.png"",""display_class"":""inline"",""scale"":""10"",""width"":""800"",""height"":""340""}","da","1","100","0",""
"1949-05-15 04:28:00","1949-05-15 04:28:00","Aerolineas Argentinas (2)","<p></p>","50","[{""url"":""https://drive.google.com/file/d/1ArjQ3N-i5nd08a0PChaWMFn0lCAW9-iu/view?usp=sharing"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1950-07-01 23:25:00","1950-07-01 23:25:00","Tenaris","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1oJ9tGwPL1qmzJVkSe6doKexEBlTO8nvb"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://s3.amazonaws.com/timeglider_user/piaggiomac81524f532e/1563736183.jpg"",""display_class"":""inline"",""scale"":""20"",""width"":""500"",""height"":""277""}","da","1","100","0",""
"1951-07-05 10:47:00","1951-07-05 10:47:00","Arcor (2)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1xDdZuAehVSO_ap_SBv6IfrjMEE6wZzq5"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1951-07-05 17:18:00","1951-07-05 17:18:00","Arcor (1)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=0B8EJMhrdDQ3mcV9xZU01RWRvS1U"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://seeklogo.com/images/A/Arcor-logo-552B0F709D-seeklogo.com.png"",""display_class"":""inline"",""scale"":""25"",""width"":""300"",""height"":""210""}","da","1","100","0",""
"1951-07-05 19:53:00","1951-07-05 19:53:00","Arcor (3)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1EKUoEYoZSjKcGjl2NQXIgDdDH990r3QY"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1951-07-05 23:52:00","1951-07-05 23:52:00","Arcor (4)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1Acbz_DsXRClgsgIw2e9Ql8x45kuruYpA"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1951-10-17 20:34:00","1951-10-17 20:34:00","Televisión Pública","<p></p>","50","[{""url"":""https://drive.google.com/open?id=12prcL_QIAAhL7PlrljBthGO3zkzaN4Gj"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/1/1f/Logo_TV_P%C3%BAblica_Argentina.svg"",""display_class"":""inline"",""scale"":""7"",""width"":""2087"",""height"":""603""}","da","1","100","0",""
"1952-07-01 23:36:00","1952-07-01 23:36:00","Embalse de Río Hondo","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1CBC2RNLjpO1SmIoFR-Shf-OBcKd1SBqV"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1953-06-15 10:37:00","1953-06-15 10:37:00","Astillero Río Santiago","<p></p>","50","[{""url"":""https://drive.google.com/open?id=0B8EJMhrdDQ3mazhNQUlxaW1xZUk"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/en/e/eb/Astillero_rio_santiago_logo.png"",""display_class"":""inline"",""scale"":""25"",""width"":""350"",""height"":""275""}","da","1","100","0",""
"1954-07-01 20:28:00","1954-07-01 20:28:00","Industrias Kaiser Argentina S.A.","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1hcEhub1Rx06E6b4_mdHSCiFyjm5oiF34"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/e/e8/IKA_logo_small.png"",""display_class"":""inline"",""scale"":""27"",""width"":""235"",""height"":""236""}","da","1","100","0",""
"1957-07-01 15:12:00","1957-07-01 15:12:00","Correo OCA","<p></p>","50","[{""url"":""https://drive.google.com/open?id=11H786v-lXikjDaOsImqEgTWVP0vhHhk4"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://lh3.googleusercontent.com/proxy/n8QCdzQJOW4hKkZHSBuaCHt5ZTTZVrzUznIRqwAu2M94bVwirC_hZ4B2HuEvAQn105-QFj9_ck_wjLzvXBujMqxTFf82X16vHF7zhtu-vvhr6Q"",""display_class"":""inline"",""scale"":""30"",""width"":""250"",""height"":""250""}","da","1","100","0",""
"1959-01-01 16:19:00","1959-01-01 16:19:00","Flecha Bus","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1vUDNhBqYpju569KhU_IvplafBNl-ZCCy"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://cdn5.flechabus.com.ar/wp-content-new/uploads/2015/11/logo-sq-1024.jpg"",""display_class"":""inline"",""scale"":""7"",""width"":""1024"",""height"":""1024""}","da","1","100","0",""
"1959-10-17 20:31:00","1959-10-17 20:31:00","Oslé","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1nkWdDKQPO4y7wjdluBcjBk5-sZXR1Thl"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://3.bp.blogspot.com/-TgJMYuO3atM/WflfHwl5s3I/AAAAAAAACrs/Gt4jJtKPb-sLkDr5NNZ2np8U2Ot4UjtHwCLcBGAs/s1600/22730154_1125817900882357_4766094794145046085_n.jpg"",""display_class"":""inline"",""scale"":""10"",""width"":""800"",""height"":""800""}","da","1","100","0",""
"1960-07-01 18:40:00","1960-07-01 18:40:00","Peugeot","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1RqaCkY4w0kTwPjt4pWWqV5xIEnneoXGz"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://s3.amazonaws.com/timeglider_user/piaggiomac81524f532e/1563735828.jpg"",""display_class"":""inline"",""scale"":""30"",""width"":""300"",""height"":""225""}","da","1","100","0",""
"1960-09-30 08:02:00","1960-09-30 08:02:00","ELMA","<p></p>","50","[{""url"":""https://drive.google.com/open?id=13WjYcjiIffg90rLUnvCJ7pzkjkDlos8n"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1960-10-02 00:30:00","1960-10-02 00:30:00","Canal 13","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1wmuvimDy8IlIZQjRwbWrI-nQ8xe9zEOP"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/8/8f/Canal13_logo.png"",""display_class"":""inline"",""scale"":""30"",""width"":""250"",""height"":""254""}","da","1","100","0",""
"1961-07-22 22:50:00","1961-07-22 22:50:00","Telefe","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1ukC7zbLvLkNxInmLd8zGTKln2UyqTSoy"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://s3.amazonaws.com/timeglider_user/piaggiomac81524f532e/1563733127.jpg"",""display_class"":""inline"",""scale"":""20"",""width"":""500"",""height"":""287""}","da","1","100","0",""
"1963-07-01 11:32:00","1963-07-01 11:32:00","LOréal","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1E6Pyaoc_ZEd-3O2-X-1fpDkV4O6plPcc"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://s3.amazonaws.com/timeglider_user/piaggiomac81524f532e/1563735740.jpg"",""display_class"":""inline"",""scale"":""30"",""width"":""225"",""height"":""225""}","da","1","100","0",""
"1967-01-01 22:50:00","1967-01-01 22:50:00","Chocón-Cerros colorados","<p></p>","50","[{""url"":""https://drive.google.com/open?id=165rDMPPxrrvzgQfRlyfvWGTmJOHz0AXE"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1967-07-01 10:06:00","1967-07-01 10:06:00","Central Hidroeléctrica Pueblo Viejo (1)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1INTy8ACQlE9ffNPjKx_GZHSzuEVyZZWJ"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1967-07-01 12:55:00","1967-07-01 12:55:00","Central Hidroeléctrica Pueblo Viejo (2)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1SDJAeATiFZ_ZGjjT-uYweOk575wCA0Jt"",""label"":""Trabajo ""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1967-07-01 23:20:00","1967-07-01 23:20:00","Don Satur","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1cS0WIK9fsz-IQO690vFz-s_tLKonNSi_"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://donsatur.com.ar/wp-content/wptouch-data/uploads/10251930_622750734484334_1835158482532136772_n.png"",""display_class"":""inline"",""scale"":""33"",""width"":""180"",""height"":""180""}","da","1","100","0",""
"1968-05-14 13:07:00","1968-05-14 13:07:00","Banco Santander Río","<p></p>","50","[{""url"":""https://drive.google.com/open?id=12zNFh9oFt-pmxGqWEDHvIujFQbymgnfe"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Santanderrio_logo.svg/1280px-Santanderrio_logo.svg.png"",""display_class"":""inline"",""scale"":""12"",""width"":""1280"",""height"":""268""}","da","1","100","0",""
"1969-03-01 22:50:00","1969-03-01 22:50:00","Freddo","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1Tx7Ko9K8Se3n1SbU6GJWmDVk_Qy_qDsC"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/b/b3/Logo-freddo.jpg"",""display_class"":""inline"",""scale"":""15"",""width"":""545"",""height"":""328""}","da","1","100","0",""
"1969-07-01 14:29:00","1969-07-01 14:29:00","Corven","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1JNAmFQ8ANvrw72jye_vI_2j9wKzAYlmy"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1970-01-02 02:26:00","1970-01-02 02:26:00","ALUAR","<p></p>","50","[{""url"":""https://drive.google.com/open?id=0B8EJMhrdDQ3mTmpMQnZJbHdHMTA"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/1/1a/Aluar_logo.png"",""display_class"":""inline"",""scale"":""15"",""width"":""414"",""height"":""415""}","da","1","100","0",""
"1972-05-23 19:40:00","1972-05-23 19:40:00","Correo Argentino","<p></p>","50","[{""url"":""https://drive.google.com/open?id=0B8EJMhrdDQ3mZC1HNDRJS05OdVk"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""http://tangodiario.com.ar/wp-content/uploads/2017/02/logo_correo.png"",""display_class"":""inline"",""scale"":""10"",""width"":""1523"",""height"":""554""}","da","1","100","0",""
"1972-08-25 04:26:00","1972-08-25 04:26:00","Sheraton","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1r4yPJwjbO_gn3BKoGnjcJoSSfRAw0UpS"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://lh3.googleusercontent.com/proxy/diQzgteIhhgMks5kytJktay0GRBi76o4R6KdFAbXp9JjjmcPJT-8DRybaSnPRdxFRJkvXfTs8gonK_TAUvmg3_4tzzlwRSPB_Fhs085O-l5uSdJVaL_8_6-gAsGWVgE"",""display_class"":""inline"",""scale"":""20"",""width"":""512"",""height"":""288""}","da","1","100","0",""
"1973-01-01 23:33:00","1973-01-01 23:33:00","Represa el Chocón","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1tHxWd3DfclAJFyEBgPQvxikg6CFgJHnH"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1973-07-02 01:24:00","1973-07-02 01:24:00","Karavell","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1q094auaOIBYvKg8Z2kWFznYW51pqEb2u"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://storage.waw.cloud.ovh.net/v1/AUTH_d123aea548ce47709f1c487f8890d4d9/fita/ld_images/_karavell.jpg"",""display_class"":""inline"",""scale"":""30"",""width"":""278"",""height"":""130""}","da","1","100","0",""
"1973-12-03 10:33:00","1973-12-03 10:33:00","Represa Yacyretá","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1-tw1--_WdgUdDKh4w1afjbc3-aZPFQs2"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1974-05-21 15:02:00","1974-05-21 15:02:00","Central Nuclear Atucha","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1dFDRzbEeyXULmPsYYj2ofbHRUj__BeYY"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1974-07-01 22:50:00","1974-07-01 22:50:00","Pumper Nic","<p></p>","50","[{""url"":""https://drive.google.com/file/d/1D5HA1zpejQCmtokktpoLukglCZUWNg9B/view?usp=sharing"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/en/e/e0/Pumer_Nic_Old_Logo.jpg"",""display_class"":""inline"",""scale"":""40"",""width"":""185"",""height"":""185""}","da","1","100","0",""
"1975-07-01 11:04:00","1975-07-01 11:04:00","Renault Argentina (2)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1ALwIuPdH5ut-ILnXHZpku-GCNzBLk9P3"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1975-07-02 04:28:00","1975-07-02 04:28:00","Renault Argentina (1)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1XRJjjnRIagDAnJnAtHTV51c_pTxlBwHW"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Renault_2009_logo.svg/1024px-Renault_2009_logo.svg.png"",""display_class"":""inline"",""scale"":""7"",""width"":""1024"",""height"":""1024""}","da","1","100","0",""
"1978-09-04 11:53:00","1978-09-04 11:53:00","Banco Macro","<p></p>","50","[{""url"":""https://drive.google.com/open?id=10ZgKcvmdwAZjS-BgwvUAJ6URMg5-_2BU"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://s3.amazonaws.com/timeglider_user/piaggiomac81524f532e/1563734688.jpg"",""display_class"":""inline"",""scale"":""30"",""width"":""500"",""height"":""167""}","da","1","100","0",""
"1979-01-01 05:47:00","1979-01-01 05:47:00","Cerámica Fasinpát (ex Zanón)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=0B8EJMhrdDQ3mUWFaVHpZamU3VzA"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://ugc.kn3.net/i/origin/http://www.hidraulicapompeya.com.ar/fotos/f_1_597_fasinpatlogo.jpg"",""display_class"":""inline"",""scale"":""50"",""width"":""192"",""height"":""114""}","da","1","100","0",""
"1979-01-01 14:56:00","1979-01-01 14:56:00","Zanón (2)","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1WfjhDFjqBAX__v5pDb7hlMMMNiDNyxQl"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1979-07-24 19:55:00","1979-07-24 19:55:00","Día","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1ZSD41KuTC5EVC35L3kw29On0-OkXT5sW"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://s3.amazonaws.com/timeglider_user/piaggiomac81524f532e/1563739019.jpg"",""display_class"":""inline"",""scale"":""15"",""width"":""500"",""height"":""375""}","da","1","100","0",""
"1981-06-24 02:32:00","1981-06-24 02:32:00","Cablevisión","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1Nu7VZa6xBTKQ3Yt5eTg3SolfMopFhxiY"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Cablevisi%C3%B3n_logo.svg/1024px-Cablevisi%C3%B3n_logo.svg.png"",""display_class"":""inline"",""scale"":""10"",""width"":""1024"",""height"":""447""}","da","1","100","0",""
"1985-01-01 23:57:00","1985-01-01 23:57:00","Banco Macro","<p></p>","50","[{""url"":""https://drive.google.com/open?id=165GAiCe5jB_0dKAs7N-OcanK8SRDD1v4"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Logo_Banco_Macro.svg/2000px-Logo_Banco_Macro.svg.png"",""display_class"":""inline"",""scale"":""6"",""width"":""2000"",""height"":""800""}","da","1","100","0",""
"1985-07-02 00:56:00","1985-07-02 00:56:00","Banco Comafi","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1c931UapwrSAMf2FBSqVLFwPc5h7rDaT0"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://s3.amazonaws.com/timeglider_user/piaggiomac81524f532e/1563738865.jpg"",""display_class"":""inline"",""scale"":""20"",""width"":""400"",""height"":""400""}","da","1","100","0",""
"1986-02-14 15:43:00","1986-02-14 15:43:00","Central Hidroeléctrica Río Grande","<p></p>","50","[{""url"":""https://drive.google.com/open?id=0B8EJMhrdDQ3mQTN6M3pRYVAta1E"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1986-07-01 22:46:00","1986-07-01 22:46:00","Arcos Dorados S.A.","<p></p>","50","[{""url"":""https://drive.google.com/open?id=0B8EJMhrdDQ3mRWQ1MHlGVmFOS1E"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""http://www.economicasbariloche.com.ar/web/wp-content/uploads/2016/07/f5908.jpg"",""display_class"":""inline"",""scale"":""30"",""width"":""320"",""height"":""277""}","da","1","100","0",""
"1987-05-15 06:43:00","1987-05-15 06:43:00","Coto","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1t1LFjFRIb9-HQbzbmGYE4vAALzVb1USo"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://cdn.worldvectorlogo.com/logos/coto.svg"",""display_class"":""inline"",""scale"":""3"",""width"":""2500"",""height"":""2500""}","da","1","100","0",""
"1989-07-01 20:57:00","1989-07-01 20:57:00","Movicom","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1YKGlmHz1mgOoSquBLcXegCfxn1V69r83"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/b/b7/Movicom_%28logo%29.jpg"",""display_class"":""inline"",""scale"":""30"",""width"":""467"",""height"":""83""}","da","1","100","0",""
"1990-07-01 20:26:00","1990-07-01 20:26:00","Telecentro","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1VG9R7KyIoFlPyW-mxX6gnDvxyPMpFDIs"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://telecentro.com.ar/favicon/favicon-196x196.png"",""display_class"":""inline"",""scale"":""30"",""width"":""196"",""height"":""196""}","da","1","100","0",""
"1992-05-15 02:19:00","1992-05-15 02:19:00","Edenor","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1foBYymplJTh6b79IQBWHs9FMr7bNSVlE"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://upload.wikimedia.org/wikipedia/commons/1/19/Edenor_logo17.png"",""display_class"":""inline"",""scale"":""20"",""width"":""549"",""height"":""163""}","da","1","100","0",""
"1992-06-10 06:55:00","1992-06-10 06:55:00","UNSAM","<p></p>","50","[{""url"":""https://drive.google.com/open?id=0B8EJMhrdDQ3mdUZFOEpCbTZUeVE"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""http://informaciones.com.ar/wp-content/uploads/2017/05/unsam-logo.jpeg"",""display_class"":""inline"",""scale"":""25"",""width"":""550"",""height"":""257""}","da","1","100","0",""
"1992-07-01 06:12:00","1992-07-01 06:12:00","Motomel","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1CHM0aB9EH_XA9m0hi2jyB3ewC09e42_C"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://motomel.com.ar/wp-content/uploads/2017/07/logo-motomel.png"",""display_class"":""inline"",""scale"":""25"",""width"":""438"",""height"":""200""}","da","1","100","0",""
"1993-07-01 19:44:00","1993-07-01 19:44:00","Pepsico Argentina","<p></p>","50","[{""url"":""https://drive.google.com/open?id=12rfKQSHYiPtNxNZ2Rv6SynecwxiLx0Bm"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://s3.amazonaws.com/timeglider_user/piaggiomac81524f532e/1563734577.jpg"",""display_class"":""inline"",""scale"":""20"",""width"":""424"",""height"":""283""}","da","1","100","0",""
"1997-01-01 22:49:00","1997-01-01 22:49:00","FARMACITY","<p></p>","50","[{""url"":""https://drive.google.com/file/d/1uY8w85GNc6ycTxb_uyDXP3alWBofrhjX/view?usp=sharing"",""label"":""link""}]","shapes/triangle_gray.png","{""src"":""https://s3.amazonaws.com/timeglider_user/piaggiomac81524f532e/1520987110.jpg"",""display_class"":""inline"",""scale"":""15"",""width"":""500"",""height"":""500""}","ye","1","100","0",""
"1997-07-01 08:34:00","1997-07-01 08:34:00","Ampliación Av. General Paz","<p></p>","50","[{""url"":""https://drive.google.com/open?id=0B8EJMhrdDQ3mRHplMVJJSUpYVlk"",""label"":""Trabajo""}]","shapes/triangle_gray.png","","da","1","100","0",""
"1999-07-21 07:38:00","1999-07-21 07:38:00","Despegar","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1IqHMRPtku1pS3GSbNTm_JkKlBeKJVmQR"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://s3.amazonaws.com/timeglider_user/piaggiomac81524f532e/1563738741.jpg"",""display_class"":""inline"",""scale"":""20"",""width"":""500"",""height"":""199""}","da","1","100","0",""
"1999-08-03 04:05:00","1999-08-03 04:05:00","Mercado Libre","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1f3Lp0KRabrtoNcSskCuInGFgUJg6HKZS"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://s3.amazonaws.com/timeglider_user/piaggiomac81524f532e/1563738634.jpg"",""display_class"":""inline"",""scale"":""20"",""width"":""420"",""height"":""470""}","da","1","100","0",""
"2000-05-01 22:50:00","2000-05-01 22:50:00","Hilton","<p></p>","50","[{""url"":""https://drive.google.com/open?id=1zgoEI_bOzsuhCwsG7DQHAeG7SjNcX01y"",""label"":""Trabajo""}]","shapes/triangle_gray.png","{""src"":""https://www.designboom.com/cms/images/-andy/hilton2.jpg"",""display_class"":""inline"",""scale"":""24"",""width"":""550"",""height"":""190""}","da","1","100","0",""
